id,name,parent_level1,parent_level2,parent_level3
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__cellule_de_l_evaluation_et_de_la_performance,Cellule de l’Evaluation et de la Performance,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__cellule_de_suivi_de_l_integration,Cellule de Suivi de l’Intégration,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__centre_d_etudes_de_politiques_pour_le_developpement,Centre d’Etudes de Politiques pour le Développement,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_de_la_cooperation_economique_et_financiere,Direction de la Coopération économique et financière,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_de_la_planification,Direction de la Planification,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_de_la_prevision_et_des_etudes_economiques,Direction de la Prévision et des Etudes économiques,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_de_l_administration_et_du_personnel,Direction de l’Administration et du Personnel,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_des_financements_et_des_partenariats_public_prive,Direction des Financements et des Partenariats Public-Privé,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_des_ressources_humaines,Direction des Ressources humaines,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_du_developpement_du_capital_humain,Direction du Développement du Capital humain,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_du_developpement_du_secteur_prive,Direction du Développement du Secteur Privé,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__direction_du_suivi_evaluation_des_performances_des_projets_et_programmes,Direction du Suivi-Evaluation des Performances des projets et programmes,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres__item__unite_de_coordination_et_de_suivi_de_la_politique_economique,Unité de Coordination et de Suivi de la Politique économique,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__services_propres,
L4_ministere_de_l_education_nationale__item__item__institut_islamique_de_dakar,Institut Islamique de Dakar,L1_ministere_de_l_education_nationale,,
L4_ministere_de_l_education_nationale__autres_administrations__item__agence_nationale_d_insertion_et_de_developpement_agricole,Agence nationale d’Insertion et de Développement agricole,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_de_formation_des_techniciens_en_agriculture_et_genie_rural,Centre de Formation des Techniciens en Agriculture et Génie rural,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_de_formation_professionnelle_horticole,Centre de Formation Professionnelle horticole,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_de_perfectionnement_agricole,Centre de Perfectionnement agricole,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_de_perfectionnement_des_eleveurs_de_labgar,Centre de Perfectionnement des Eleveurs de Labgar,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_de_perfectionnement_des_maraichers,Centre de Perfectionnement des maraîchers,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_d_initiation_horticole,Centre d’Initiation horticole,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_national_de_formation_des_techniciens_de_l_elevage_et_des_industries,Centre national de Formation des Techniciens de l’Elevage et des Industries,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_national_de_formation_en_cultures_irriguees,Centre national de Formation en Cultures irriguées,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_national_d_amelioration_genetique,Centre national d’Amélioration génétique,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__centre_national_d_aviculture_de_mbao,Centre national d’Aviculture de Mbao,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__fonds_d_appui_a_la_stabulation,Fonds d’Appui à la Stabulation,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__institut_national_d_etude_et_d_action_pour_le_developpement_de_l_education,Institut national d’Etude et d’Action pour le Développement de l’Education,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__autres_administrations__item__ranch_djibo_leyti_ka_de_dolly,Ranch Djibo Leyti KA de Dolly,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__autres_administrations,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__bureau_de_la_formation_professionnelle_agricole,Bureau de la Formation professionnelle agricole,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__bureau_de_la_formation_professionnelle_en_elevage,Bureau de la Formation professionnelle en Elevage,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__bureau_de_la_legislation_agricole,Bureau de la Législation agricole,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__bureau_des_relations_avec_les_organisations_paysannes,Bureau des Relations avec les Organisations paysannes,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__cellule_de_communication_et_d_information,Cellule de Communication et d’Information,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__cellule_de_prevention_et_de_lutte_contre_le_vol_de_betail,Cellule de Prévention et de Lutte contre le Vol de Bétail,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__centre_national_de_documentation_scientifique_et_technique,Centre national de Documentation scientifique et technique,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__centre_national_d_orientation_scolaire_et_professionnelle,Centre national d’Orientation scolaire et professionnelle,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__inspection_generale_de_l_education_nationale,Inspection générale de l’Education nationale,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__cabinet_et_services_rattaches__item__unite_de_coordination_des_projets_d_education,Unité de Coordination des Projets d’Education,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__cabinet_et_services_rattaches,
L4_ministere_de_l_education_nationale__directions__item__direction_de_la_formation_et_de_la_communication,Direction de la Formation et de la Communication,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
L4_ministere_de_l_education_nationale__directions__item__direction_de_la_maintenance_des_constructions_scolaires,Direction de la Maintenance des Constructions scolaires,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
L4_ministere_de_l_education_nationale__directions__item__direction_de_la_modernisation_de_l_equipement_rural,Direction de la Modernisation de l’Equipement rural,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
L4_ministere_de_l_education_nationale__directions__item__direction_de_la_planification_et_de_la_reforme_de_l_education,Direction de la Planification et de la Réforme de l’Education,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
L4_ministere_de_l_education_nationale__directions__item__direction_de_la_planification_de_l_evaluation_et_des_statistiques,"Direction de la Planification, de l’Evaluation et des Statistiques",L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
L4_ministere_de_l_education_nationale__directions__item__direction_de_la_protection_des_vegetaux,Direction de la Protection des Végétaux,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
L4_ministere_de_l_education_nationale__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_l_education_nationale,L2_ministere_de_l_education_nationale__directions,
