id,name,direction_id/id
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__delegation_generale_a_l_entreprenariat_rapide_des_femmes_et_des_jeunes,Délégation générale à l’Entreprenariat Rapide des Femmes et des Jeunes,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__fonds_intergenerationnel,Fonds intergénérationnel,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__item__bureau_d_evaluation_des_politiques_et_programmes_publics,Bureau d’Evaluation des Politiques et Programmes publics,
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__item__comite_d_orientation_strategique_du_petrole_et_du_gaz_cos_petrogaz,Comité d’Orientation stratégique du Pétrole et du Gaz (COS-PETROGAZ),
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__item__delegation_generale_aux_affaires_religieuses_degar,Délégation générale aux Affaires religieuses (DEGAR),
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__item__haut_conseil_du_dialogue_social,Haut Conseil du Dialogue social,
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__item__inspection_generale_d_etat_ige,Inspection générale d’Etat (IGE),
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__item__office_national_de_lutte_contre_la_corruption_ofnac,Office national de lutte contre la Corruption (OFNAC),
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_communication_et_porte_parolat__cellule_audiovisuelle,Cellule audiovisuelle,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_communication_et_porte_parolat
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_communication_et_porte_parolat__cellule_digitale,Cellule digitale,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_communication_et_porte_parolat
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_des_affaires_protocolaires__grande_chancellerie_de_l_ordre_national_du_lion,Grande Chancellerie de l’Ordre national du Lion,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_des_affaires_protocolaires
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_des_affaires_protocolaires__service_du_protocole_presidentiel,Service du Protocole présidentiel,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_des_affaires_protocolaires
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_diplomatique__bureau_du_representant_personnel_du_chef_de_l_etat_aupres_de_l_organisation,Bureau du représentant personnel du Chef de l’Etat auprès de l’Organisation,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_diplomatique
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_diplomatique__internationale_de_la_francophonie,internationale de la Francophonie,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_diplomatique
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_juridique__conseiller_s_juridique_s,Conseiller (s) juridique (s),sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_juridique
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_securite__delegation_generale_au_renseignement_national,Délégation générale au renseignement national,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__pole_securite
sn_srv_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__secretariat_du_conseil_superieur_de_la_cour_des_comptes__commission_nationale_de_la_gestion_des_frontieres,Commission nationale de la Gestion des Frontières,sn_dir_presidence_de_la_republique__cabinet_du_president_de_la_republique_et_services_rattaches__secretariat_du_conseil_superieur_de_la_cour_des_comptes
sn_srv_presidence_de_la_republique__cabinet_militaire_du_president_de_la_republique__item__inspection_generale_des_forces_armees,Inspection générale des Forces armées,
sn_srv_presidence_de_la_republique__cabinet_militaire_du_president_de_la_republique__haute_autorite_des_aeroports_du_senegal_haas__centre_des_hautes_etudes_de_defense_et_de_securite_cheds,Centre des Hautes études de Défense et de Sécurité (CHEDS),sn_dir_presidence_de_la_republique__cabinet_militaire_du_president_de_la_republique__haute_autorite_des_aeroports_du_senegal_haas
sn_srv_presidence_de_la_republique__cabinet_militaire_du_president_de_la_republique__haute_autorite_des_aeroports_du_senegal_haas__medecin_du_president_de_la_republique,Médecin du Président de la République,sn_dir_presidence_de_la_republique__cabinet_militaire_du_president_de_la_republique__haute_autorite_des_aeroports_du_senegal_haas
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__item__bureau_d_intelligence_et_de_prospective_economiques,Bureau d’Intelligence et de Prospective Economiques,
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__item__bureau_organisation_et_methodes,Bureau Organisation et Méthodes,
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__item__direction_des_moyens_generaux,Direction des Moyens généraux,
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information__cellule_de_passation_des_marches_publics,Cellule de passation des Marchés publics,sn_dir_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information__commission_de_controle_des_vehicules_administratifs,Commission de Contrôle des Véhicules Administratifs,sn_dir_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information__commission_de_controle_et_de_suivi_du_patrimoine_immobilier_de_l_etat_a_l_etranger,Commission de contrôle et de Suivi du Patrimoine immobilier de l’Etat à l’étranger,sn_dir_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information__commission_nationale_de_gestion_des_refugies_et_apatrides,Commission nationale de Gestion des Réfugiés et Apatrides,sn_dir_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information
sn_srv_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information__service_informatique,Service informatique,sn_dir_presidence_de_la_republique__secretariat_general_de_la_presidence_de_la_republique_et_services_rattaches__direction_generale_du_chiffre_et_de_la_securite_des_systemes_d_information
sn_srv_presidence_de_la_republique__services_du_palais__item__intendance_des_palais_nationaux,Intendance des Palais nationaux,
sn_srv_service_public__autres_administrations__item__centre_medico_social_de_la_fonction_publique,Centre médico-social de la Fonction publique,
sn_srv_service_public__autres_administrations__item__centre_national_de_formation_et_d_action,Centre national de Formation et d’Action,
sn_srv_service_public__autres_administrations__item__fonds_d_impulsion_de_la_transformation_de_l_administration,Fonds d’Impulsion de la Transformation de l’Administration,
sn_srv_service_public__autres_administrations__item__institution_de_coordination_de_l_assurance_maladie_obligatoire,Institution de Coordination de l’Assurance maladie obligatoire,
sn_srv_service_public__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_service_public__cabinet_et_services_rattaches__item__commission_de_supervision_et_de_regulation_des_institutions_de_securite,Commission de Supervision et de Régulation des Institutions de Sécurité,
sn_srv_service_public__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_service_public__cabinet_et_services_rattaches__item__service_des_relations_publiques_et_de_la_documentation,Service des relations publiques et de la Documentation,
sn_srv_service_public__cabinet_et_services_rattaches__item__sociale,sociale,
sn_srv_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale__direction_de_la_protection_sociale,Direction de la Protection sociale,sn_dir_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale
sn_srv_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale__direction_de_la_securite_et_sante_au_travail,Direction de la Sécurité et Santé au Travail,sn_dir_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale
sn_srv_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale__direction_de_la_transformation_du_secteur_public,Direction de la Transformation du Secteur public,sn_dir_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale
sn_srv_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale
sn_srv_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale__direction_des_relations_de_travail_et_des_organisations_professionnelles,Direction des Relations de Travail et des Organisations professionnelles,sn_dir_service_public__directions__29direction_generale_du_travail_et_de_la_securite_sociale
